survey_id,player_cas,player_build,player_live
287,True,True,True
288,False,True,False
289,True,True,True
290,True,False,False
291,False,False,True
292,True,False,True
293,False,True,True
294,False,False,True
295,False,True,True
296,True,True,True
297,False,False,True
298,True,True,False
299,False,False,True
300,True,False,True
301,False,True,True
302,False,True,False
303,False,True,False
304,False,True,True
305,True,True,True
306,True,True,True
307,True,False,True
308,True,True,True
309,True,False,False
310,True,True,True
311,False,True,True
312,True,True,True
313,False,True,True
314,True,True,True
315,True,False,True
316,False,True,True
317,False,True,False
318,True,False,True
319,False,False,True
320,True,True,True
321,False,False,True
322,False,True,True
323,True,False,True
324,False,True,True
325,True,False,True
326,True,False,True
327,False,False,True
328,False,True,False
329,True,False,True
330,False,True,False
331,False,False,True
332,True,True,True
333,True,True,True
334,False,True,False
335,False,True,True
336,False,True,True
337,True,False,True
338,False,True,True
339,True,True,True
340,True,True,False
341,True,True,True
342,False,True,True
343,False,True,False
344,True,False,True
345,False,False,True
346,False,True,True
347,True,True,True
348,True,True,True
349,True,True,True
350,True,True,True
351,True,True,False
352,False,True,True
353,False,True,False
354,True,True,True
355,True,True,True
356,False,True,False
357,False,False,True
358,False,True,True
359,False,True,False
360,False,True,True
361,False,True,True
362,True,True,False
363,True,True,True
364,False,True,True
365,True,False,True
366,True,True,True
367,True,False,True
368,True,True,False
369,True,True,True
370,True,True,True
371,True,False,True
372,False,True,True
373,False,True,False
374,False,True,True
375,False,False,True
376,False,True,True
377,True,False,False
378,True,False,True
379,False,True,True
380,True,True,False
381,True,True,False
382,False,True,True
383,False,True,False
384,False,False,True
385,True,False,True
386,False,True,True
387,False,True,True
388,True,False,True
389,False,True,True
390,False,True,False
391,True,False,True
392,True,False,True
393,False,True,True
394,False,True,False
395,True,True,False
396,False,False,True
397,False,True,True
398,False,False,True
399,False,True,True
400,False,True,True
401,False,False,True
402,True,False,True
403,True,True,True
404,False,True,False
405,False,False,True
406,False,True,False
407,True,False,False
408,True,False,True
409,False,True,False
410,False,False,True
411,False,True,True
412,False,True,True
413,False,True,False
414,False,True,True
415,True,True,True
416,True,True,True
417,False,True,True
418,True,True,True
419,False,False,True
420,False,True,True
421,False,False,True
422,False,True,False
423,True,False,True
424,True,False,True
425,True,False,True
426,False,True,False
427,False,True,True
428,True,True,True
429,True,False,True
430,False,True,False
431,True,True,False
432,False,False,True
433,True,True,True
434,True,False,False
435,True,True,True
436,True,False,True
437,False,True,True
438,True,False,True
439,False,False,True
440,False,True,True
441,False,False,True
442,True,False,True
443,False,True,False
444,True,False,True
445,True,False,True
446,True,True,True
447,False,True,True
448,True,True,True
449,True,True,True
450,True,True,True
451,True,True,True
452,True,True,True
453,False,True,True
454,True,True,False
455,True,False,False
456,False,False,True
457,False,False,True
458,False,True,False
459,True,True,False
460,False,True,True
461,False,True,False
462,True,False,True
463,False,True,True
464,False,False,True
465,False,True,True
466,False,False,True
467,True,True,True
468,True,False,True
469,True,False,True
470,True,False,True
471,False,True,True
472,False,False,True
473,True,False,True
474,True,True,True
475,True,True,True
476,True,True,True
477,True,False,True
478,False,True,True
479,False,True,True
480,False,True,True
481,True,True,True
482,False,False,True
483,False,True,True
484,True,True,True
485,True,False,False
486,True,True,True
487,True,True,True
488,False,True,True
489,True,True,True
490,True,True,True
491,False,True,False
492,False,False,True
493,True,True,True
494,False,False,True
495,True,True,True
496,True,True,False
497,True,True,False
498,False,True,True
499,False,True,True
500,False,True,False
501,True,True,True
502,False,True,False
503,False,False,True
504,False,True,True
505,True,False,True
506,False,True,True
507,True,False,True
508,True,False,True
509,False,True,True
510,False,False,True
511,False,True,True
512,True,False,True
513,False,True,True
514,False,True,False
515,False,True,False
516,False,False,True
517,True,True,True
518,True,True,True
519,False,True,True
520,True,False,True
521,True,True,True
522,False,True,True
523,False,True,True
524,True,True,False
525,False,True,False
526,True,True,True
527,False,True,True
528,True,True,True
529,True,True,False
530,False,True,False
531,False,True,True
532,True,True,True
533,True,True,True
534,True,True,True
535,False,True,True
536,True,False,True
537,True,False,False
538,True,False,True
539,False,True,True
540,False,True,True
541,True,False,True
542,True,True,False
543,False,True,True
544,False,True,False
545,True,True,True
546,False,False,True
547,True,True,True
548,False,True,True
549,False,False,True
550,False,True,False
551,False,True,False
552,False,True,True
553,False,True,True
554,True,False,True
555,False,True,True
556,True,True,True
557,False,True,True
558,False,True,True
559,False,False,True
560,False,False,True
561,False,False,True
562,True,True,True
563,True,False,True
564,True,False,False
565,False,True,False
566,False,True,True
567,True,True,True
568,False,False,True
569,False,True,True
570,True,True,False
571,True,False,True
572,True,False,True
573,False,True,True
574,False,False,True
575,False,True,True
576,False,True,False
577,True,False,True
578,False,True,True
579,False,True,True
580,True,True,True
581,True,True,True
582,False,True,False
583,True,True,True
584,True,True,True
585,False,False,True
586,False,False,True
587,False,False,True
588,True,True,False
589,True,False,True
590,False,False,True
591,False,True,True
592,False,False,True
593,True,False,True
594,False,False,True
595,False,True,True
596,False,False,True
597,True,False,True
598,True,False,True
599,False,True,True
600,False,True,True
601,True,True,False
602,True,True,True
603,False,False,True
604,False,True,True
605,False,False,True
606,True,True,True
607,True,False,True
608,True,True,True
609,True,True,True
610,False,False,True
611,True,False,True
612,True,False,False
613,False,True,False
614,False,True,True
615,False,True,True
616,False,False,True
617,True,True,True
618,True,True,True
619,False,False,True
620,False,False,True
621,False,True,False
622,True,True,False
623,True,False,True
624,True,True,True
625,True,True,True
626,False,True,False
627,False,False,True
628,False,True,True
629,False,True,True
630,True,True,True
631,True,True,False
632,False,False,True
633,False,True,True
634,True,False,True
635,True,False,True
636,True,True,True
637,False,False,True
638,True,True,True
639,False,True,True
640,True,True,False
641,True,True,True
642,False,True,True
643,False,False,True
644,True,True,True
645,False,True,True
646,True,False,True
647,False,True,False
648,False,False,True
649,False,True,True
650,True,True,True
651,False,True,False
652,True,True,True
653,False,True,True
654,True,True,True
655,True,False,True
656,True,True,True
657,False,False,True
658,False,True,False
659,False,True,False
660,False,False,True
661,True,False,True
662,True,True,True
663,False,True,True
664,False,True,True
665,True,False,True
666,False,False,True
667,True,True,True
668,False,True,False
669,False,True,True
670,False,False,True
671,False,True,True
672,True,True,True
673,False,True,True
674,True,False,True
675,False,True,True
676,False,False,True
677,False,True,False
678,False,True,False
679,False,False,True
680,True,True,True
681,True,True,True
682,False,False,True
683,True,True,False
684,False,True,False
685,False,False,True
686,True,True,True
687,True,True,True
688,True,True,False
689,False,True,True
690,True,True,True
691,False,True,True
692,True,True,True
693,True,True,True
694,True,True,True
695,False,True,False
696,True,True,True
697,True,True,True
698,False,True,True
699,False,True,False
700,True,True,True
701,False,True,True
702,False,True,True
703,False,True,True
704,True,False,True
705,False,False,True
706,True,False,True
707,True,True,True
708,False,True,True
709,False,False,True
710,True,True,True
711,True,True,True
712,True,False,True
713,True,True,True
714,False,False,True
715,False,True,True
716,True,True,False
717,True,True,True
718,True,True,True
719,True,True,False
720,False,True,True
721,False,False,True
722,False,False,True
723,False,True,True
724,False,False,True
725,False,True,True
726,True,True,True
727,False,True,False
728,False,True,True
729,False,False,True
730,False,True,True
731,True,False,True
732,False,False,True
733,True,True,True
734,False,True,True
735,False,True,False
736,True,False,True
737,True,True,True
738,False,False,True
739,False,False,True
740,False,True,False
741,False,True,False
742,False,False,True
743,False,True,True
744,True,True,False
745,True,False,True
746,True,True,False
747,False,True,True
748,True,False,True
749,False,True,True
750,False,True,False
751,False,False,True
752,False,True,False
753,True,False,True
754,True,True,False
755,False,True,False
756,False,True,True
757,True,False,True
758,False,True,True
759,False,False,True
760,False,False,True
761,True,False,False
762,True,False,True
763,False,True,False
764,False,True,False
765,True,True,True
766,True,True,True
767,False,True,True
768,False,True,False
769,False,True,True
770,True,True,False
771,True,False,False
772,False,True,False
773,True,True,True
774,False,True,False
775,True,True,True
776,True,False,True
777,False,False,True
778,False,True,False
779,False,True,True
780,True,False,True
781,False,True,True
782,True,True,True
783,False,True,True
784,True,True,False
785,False,False,True
786,True,True,True
787,True,True,True
788,False,False,True
789,True,True,False
790,False,True,True
791,False,True,True
792,False,True,True
793,True,False,True
794,True,False,True
795,False,True,True
796,False,True,False
797,True,True,False
798,True,True,True
799,True,True,True
800,True,True,True
801,True,True,True
802,True,True,False
803,True,False,True
804,True,True,False
805,True,True,True
806,True,True,True
807,False,True,True
808,False,True,True
809,True,False,True
810,True,True,True
811,True,True,False
812,False,True,True
813,True,False,True
814,False,True,True
815,True,True,True
816,False,True,True
817,False,True,True
818,True,True,True
819,True,True,True
820,False,True,False
821,True,False,True
822,False,True,True
823,True,True,True
824,True,False,True
825,True,True,True
826,False,True,True
827,True,False,True
828,True,True,True
829,True,True,True
830,False,True,True
831,True,False,True
832,False,True,False
833,False,True,True
834,True,False,True
835,True,True,False
836,False,True,True
837,False,True,True
838,False,True,True
839,True,False,True
840,True,False,True
841,True,False,True
842,False,False,True
843,False,False,True
844,True,True,True
845,True,False,True
846,False,True,True
847,False,False,True
848,False,True,True
849,False,False,True
850,False,True,False
851,False,False,True
852,False,True,True
853,True,False,True
854,True,True,True
855,False,True,True
856,True,True,True
857,False,False,True
858,True,True,True
859,False,True,True
860,False,True,False
861,True,True,False
862,False,False,True
863,False,True,True
864,True,True,False
865,False,True,True
866,True,True,True
867,True,True,False
868,True,True,True
869,False,True,True
870,False,True,True
871,False,True,True
872,False,True,False
873,True,True,False
874,False,False,True
875,True,False,True
876,False,True,False
877,False,False,True
878,False,True,True
879,True,True,True
880,True,True,False
881,True,True,False
882,False,True,True
883,True,True,False
884,True,False,True
885,False,True,True
886,True,False,True
887,True,True,True
888,True,True,True
889,True,True,True
890,True,True,True
891,True,True,False
892,False,False,True
893,False,True,True
894,False,False,True
895,True,True,True
896,True,False,True
897,False,True,True
898,False,True,True
899,False,False,True
900,True,True,False
901,False,True,False
902,True,True,True
903,True,False,True
904,False,True,True
905,True,True,True
906,True,False,True
907,False,True,True
908,False,True,True
909,False,False,True
910,False,False,True
911,True,True,True
912,False,True,False
913,False,True,True
914,True,True,True
915,False,True,True
916,False,False,True
917,False,True,True
918,False,True,True
919,True,False,True
920,True,True,True
921,True,False,True
922,True,True,True
923,True,True,False
924,False,True,True
925,False,False,True
926,False,True,True
927,False,False,True
928,False,True,False
929,True,True,True
930,True,True,True
931,True,False,True
932,True,True,True
933,False,False,True
934,False,False,True
935,False,False,True
936,False,True,True
937,True,False,True
938,False,True,True
939,True,True,True
940,True,True,True
941,False,True,True
942,False,True,True
943,True,True,False
944,False,True,True
945,False,True,True
946,True,True,True
947,True,True,True
948,False,True,False
949,False,False,True
950,True,True,True
951,True,False,False
952,False,True,False
953,False,True,True
954,True,False,True
955,True,False,True
956,False,True,True
957,True,True,True
958,True,True,True
959,True,True,False
960,True,True,True
961,False,True,False
962,True,True,True
963,False,True,True
964,True,True,True
965,True,False,True
966,False,True,True
967,True,False,True
968,True,False,True
969,True,True,False
970,False,True,True
971,False,True,True
972,False,True,True
973,True,True,True
974,False,True,True
975,False,True,True
976,True,True,True
977,True,True,True
978,False,False,True
979,True,True,True
980,False,False,True
981,True,False,True
982,False,False,True
983,True,True,False
984,True,False,True
985,True,True,True
986,True,False,True
987,True,True,True
988,True,False,True
989,False,True,True
990,False,True,False
991,False,True,True
992,True,False,True
993,False,True,True
994,True,True,False
995,False,True,True
996,False,False,True
997,False,False,True
998,True,False,True
999,False,True,True
1000,False,False,True
1001,True,True,True
1002,False,True,False
1003,False,False,True
1004,True,True,True
1005,False,False,True
1006,True,True,False
1007,True,True,True
1008,False,False,True
1009,True,False,False
1010,True,True,True
1011,False,True,True
1012,True,False,True
1013,False,False,True
1014,True,True,False
1015,False,False,True
1016,True,False,False
1017,True,True,True
1018,False,False,True
1019,False,True,True
1020,True,True,True
1021,True,False,True
1022,True,False,True
1023,False,True,True
1024,True,True,True
1025,True,False,True
1026,True,False,True
1027,False,True,True
1028,False,False,True
1029,False,True,True
1030,False,False,True
1031,False,True,False
1032,True,False,True
1033,True,True,True
1034,True,False,True
1035,True,False,False
1036,False,False,True
1037,False,True,False
1038,False,True,False
1039,True,True,True
1040,True,False,False
1041,True,True,True
1042,False,True,True
1043,False,True,False
1044,False,True,False
1045,False,True,True
1046,True,True,True
1047,False,True,True
1048,True,False,True
1049,False,True,False
1050,True,True,True
1051,True,True,True
1052,False,True,True
1053,False,True,True
1054,False,True,False
1055,True,True,True
1056,True,True,True
1057,False,False,True
1058,True,True,False
1059,False,False,True
1060,True,False,True
1061,True,True,True
1062,True,False,True
1063,True,False,True
1064,True,True,True
1065,False,True,True
1066,True,True,True
1067,True,False,True
1068,False,True,True
1069,False,False,True
1070,False,True,False
1071,False,False,True
1072,False,True,True
1073,True,False,True
1074,False,True,True
1075,True,False,True
1076,False,False,True
1077,False,True,True
1078,False,False,True
1079,False,True,False
1080,False,True,True
1081,True,False,False
1082,False,True,False
1083,True,True,True
1084,False,False,True
1085,False,True,True
1086,True,False,True
1087,False,True,False
1088,True,True,True
1089,True,True,True
1090,False,False,True
1091,True,True,True
1092,False,True,True
1093,True,True,True
1094,False,True,False
1095,False,False,True
1096,True,True,True
1097,True,True,True
1098,False,False,True
1099,True,True,True
1100,False,True,True
1101,True,False,True
1102,True,False,False
1103,True,False,True
1104,False,True,False
1105,False,False,True
1106,False,True,True
1107,True,True,True
1108,False,True,False
1109,True,True,True
1110,True,False,True
1111,False,True,False
1112,False,True,True
1113,False,False,True
1114,False,True,True
1115,False,False,True
1116,True,True,True
1117,False,True,True
1118,False,True,True
1119,False,True,True
1120,True,False,True
1121,True,True,True
1122,False,False,True
1123,True,True,False
1124,False,True,True
1125,False,True,True
1126,True,False,True
1127,False,False,True
1128,False,True,True
1129,True,True,False
1130,True,True,True
1131,True,False,True
1132,False,True,False
1133,True,True,False
1134,True,False,True
1135,True,False,False
1136,False,True,False
1137,True,False,True
1138,True,True,True
1139,True,True,False
1140,True,True,True
1141,False,True,True
1142,False,True,True
1143,True,True,False
1144,True,False,True
1145,False,False,True
1146,False,True,True
1147,True,True,True
1148,False,True,False
1149,True,True,True
1150,False,True,True
1151,True,False,True
1152,False,False,True
1153,False,False,True
1154,False,True,True
1155,True,True,True
1156,True,True,True
1157,True,False,True
1158,False,True,True
1159,True,True,True
1160,True,True,True
1161,False,True,False
1162,True,False,True
1163,False,True,False
1164,False,False,True
1165,True,True,False
1166,False,True,True
1167,True,False,False
1168,True,True,False
1169,False,False,True
1170,False,False,True
1171,False,False,True
1172,True,False,True
1173,True,True,True
1174,True,True,True
1175,False,True,True
1176,False,True,False
1177,False,True,True
1178,False,True,True
1179,False,True,True
1180,False,True,True
1181,True,True,True
1182,False,False,True
1183,True,True,True
1184,False,True,True
1185,False,True,False
1186,False,False,True
1187,True,True,True
1188,True,True,True
1189,True,False,True
1190,True,True,True
1191,False,True,False
1192,False,True,True
1193,True,False,True
1194,False,True,True
1195,False,False,True
1196,False,True,False
1197,False,True,True
1198,True,False,False
1199,False,True,False
1200,True,True,True
1201,False,True,True
1202,False,True,True
1203,False,False,True
1204,True,True,False
1205,False,True,True
1206,True,False,False
1207,True,True,True
1208,True,True,True
1209,True,False,False
1210,False,False,True
1211,True,True,False
1212,True,False,True
1213,False,False,True
1214,False,False,True
1215,False,True,True
1216,True,True,True
1217,False,True,True
1218,True,True,True
1219,True,False,True
1220,True,True,True
1221,False,True,True
1222,True,False,True
1223,False,True,True
1224,True,True,True
1225,True,False,True
1226,True,True,True
1227,True,False,True
1228,True,True,True
1229,True,True,True
1230,True,True,True
1231,False,True,True
1232,False,False,True
1233,True,True,False
1234,True,True,True
1235,True,True,True
1236,True,False,True
1237,True,False,True
1238,True,False,True
1239,True,True,True
1240,False,True,True
1241,True,True,True
1242,True,False,True
1243,False,True,True
1244,True,False,True
1245,True,True,False
1246,True,True,True
1247,False,False,True
1248,True,False,True
1249,False,True,False
1250,True,True,True
1251,True,False,True
1252,True,True,True
1253,False,False,True
1254,True,True,False
1255,False,True,True
1256,True,True,True
1257,False,False,True
1258,True,True,False
1259,False,True,False
1260,True,True,True
1261,True,True,True
1262,True,False,True
1263,True,False,True
1264,False,False,True
1265,True,True,True
1266,False,True,False
1267,False,True,False
1268,True,False,False
1269,False,True,True
1270,True,True,False
1271,False,True,True
1272,False,True,True
1273,True,False,True
1274,True,True,True
1275,True,True,True
1276,True,False,True
1277,True,True,False
1278,True,True,True
1279,True,True,True
1280,False,True,True
1281,False,True,True
1282,True,True,True
1283,True,True,False
1284,False,False,True
1285,True,True,True
1286,True,True,True
1287,False,False,True
1288,False,False,True
1289,True,False,True
1290,False,True,True
1291,True,True,False
1292,True,True,True
1293,False,True,True
1294,False,True,False
1295,False,True,False
1296,True,True,True
1297,True,True,True
1298,False,True,True
1299,False,True,True
1300,False,False,True
1301,True,False,True
1302,True,True,False
1303,False,True,True
1304,True,False,True
1305,False,True,False
1306,True,True,False
1307,True,False,True
1308,True,False,True
1309,False,True,False
1310,False,False,True
1311,True,True,True
1312,True,False,True
1313,False,True,False
1314,True,True,True
1315,False,True,True
1316,True,True,False
1317,True,True,True
1318,False,False,True
1319,True,True,True
1320,True,True,True
1321,False,True,True
1322,True,True,True
1323,False,True,False
1324,True,True,True
1325,False,False,True
1326,True,True,True
1327,True,True,False
1328,False,True,True
1329,False,True,False
1330,False,False,True
1331,False,False,True
1332,False,False,True
1333,True,False,True
1334,True,True,True
1335,True,False,True
1336,True,True,True
1337,False,True,True
1338,True,True,True
1339,False,False,True
1340,False,True,False
1341,False,True,True
1342,False,True,False
1343,True,True,False
1344,False,True,False
1345,False,True,False
1346,True,False,True
1347,False,False,True
1348,True,True,True
1349,True,True,True
1350,True,True,True
1351,True,False,False
1352,False,False,True
1353,True,True,True
1354,False,False,True
1355,False,True,False
1356,True,True,True
1357,False,False,True
1358,True,False,True
1359,True,False,True
1360,False,True,True
1361,False,True,False
1362,False,True,True
1363,True,True,True
1364,False,True,True
1365,False,True,True
1366,False,True,False
1367,False,False,True
1368,True,True,True
1369,True,False,True
1370,True,False,True
1371,True,True,True
1372,False,True,False
1373,True,False,True
1374,True,True,True
1375,True,False,False
1376,True,True,True
1377,False,True,True
1378,True,True,False
1379,False,False,True
1380,False,False,True
1381,True,True,True
1382,False,True,False
1383,False,False,True
1384,True,False,True
1385,False,True,False
1386,True,False,False
1387,False,True,True
1388,False,True,True
1389,False,True,True
1390,True,True,True
1391,True,True,True
1392,False,True,True
1393,False,False,True
1394,True,True,False
1395,True,False,True
1396,False,True,True
1397,False,True,False
1398,False,True,True
1399,False,False,True
1400,True,True,True
1401,True,True,True
1402,False,False,True
1403,True,False,True
1404,True,True,False
1405,True,True,False
1406,True,True,True
1407,False,True,True
1408,False,True,True
1409,True,True,True
1410,True,True,True
1411,False,False,True
1412,False,True,True
1413,True,True,True
1414,False,True,True
1415,False,True,True
1416,False,True,True
1417,False,True,False
1418,True,False,True
1419,False,False,True
1420,False,False,True
1421,False,True,True
1422,False,True,True
1423,False,False,True
1424,True,False,True
1425,False,True,False
1426,True,False,True
1427,True,True,True
1428,False,True,False
1429,False,True,True
1430,True,True,True
1431,True,True,False
1432,True,True,False
1433,False,False,True
1434,True,True,False
1435,True,True,False
1436,True,False,True
1437,False,True,False
1438,True,False,True
1439,False,True,False
1440,False,True,True
1441,False,True,True
1442,True,True,True
1443,False,True,True
1444,True,True,False
1445,True,False,True
1446,True,True,True
1447,False,False,True
1448,False,False,True
1449,True,True,True
1450,False,True,True
1451,False,True,True
1452,False,True,True
1453,False,True,True
1454,True,True,False
1455,True,False,True
1456,True,True,False
1457,True,False,True
1458,False,True,True
1459,False,True,True
1460,True,True,False
1461,True,False,True
1462,False,False,True
1463,False,True,True
1464,False,True,True
1465,True,False,True
1466,True,False,True
1467,True,False,True
1468,False,True,False
1469,False,False,True
1470,True,True,False
1471,True,False,True
1472,False,True,True
1473,False,False,True
1474,True,False,True
1475,False,True,True
1476,False,False,True
1477,False,False,True
1478,True,False,True
1479,True,True,True
1480,False,False,True
1481,False,False,True
1482,False,True,True
1483,True,False,True
1484,True,True,True
1485,True,True,False
1486,True,False,True
1487,False,False,True
1488,True,True,True
1489,True,True,True
1490,True,True,True
1491,False,True,False
1492,False,False,True
1493,False,True,False
1494,False,True,True
1495,True,True,False
1496,False,True,False
1497,True,False,True
1498,False,True,False
1499,True,False,True
1500,False,True,False
1501,False,True,True
1502,False,True,False
1503,True,True,True
1504,True,True,True
1505,False,True,True
1506,False,True,False
1507,True,True,False
1508,True,True,True
1509,False,True,True
1510,True,True,True
1511,False,True,True
1512,True,False,True
1513,False,True,False
1514,False,True,True
1515,False,True,True
1516,True,False,True
1517,False,False,True
1518,True,True,False
1519,True,False,True
1520,True,True,True
1521,False,True,True
1522,True,False,False
1523,False,False,True
1524,False,False,True
1525,True,True,True
1526,True,False,True
1527,True,True,True
1528,False,False,True
1529,True,True,False
1530,True,False,True
1531,True,True,False
1532,False,True,True
1533,False,True,True
1534,True,True,True
1535,True,False,False
1536,True,False,False
1537,False,True,True
1538,False,False,True
1539,False,True,True
1540,False,False,True
1541,True,True,True
1542,False,True,True
1543,True,True,False
1544,False,False,True
1545,True,True,True
1546,False,False,True
1547,False,False,True
1548,True,True,True
1549,True,True,False
1550,True,True,False
1551,True,True,True
1552,False,True,True
1553,False,False,True
1554,True,True,False
1555,True,False,True
1556,True,False,True
1557,True,True,True
1558,True,True,True
1559,False,False,True
1560,False,False,True
1561,True,True,True
1562,False,True,True
1563,False,True,True
1564,True,True,True
1565,False,True,False
1566,False,True,True
1567,False,True,False
1568,True,True,True
1569,True,True,True
1570,False,True,True
1571,True,True,False
1572,True,True,True
1573,False,True,True
1574,True,False,True
1575,True,False,True
1576,False,True,True
1577,True,True,True
1578,True,False,False
1579,True,False,True
1580,True,True,True
1581,False,False,True
1582,True,True,True
1583,True,True,True
1584,True,False,True
1585,False,False,True
1586,True,True,True
1587,False,True,True
1588,False,True,False
1589,True,True,True
1590,True,True,False
1591,True,True,True
1592,True,True,False
1593,True,False,True
1594,False,True,True
1595,True,True,True
1596,False,True,True
1597,False,False,True
1598,False,False,True
1599,True,True,False
1600,False,False,True
1601,True,False,False
1602,False,True,True
1603,False,True,False
1604,False,False,True
1605,False,True,True
1606,False,True,True
1607,True,False,True
1608,True,True,True
1609,True,False,True
1610,False,True,True
1611,False,True,True
1612,False,True,False
1613,True,False,True
1614,True,False,True
1615,False,False,True
1616,True,False,True
1617,False,True,True
1618,False,True,True
1619,False,True,False
1620,False,False,True
1621,False,True,True
1622,False,True,True
1623,False,False,True
1624,False,False,True
1625,False,False,True
1626,True,True,True
1627,True,False,True
1628,True,False,True
1629,False,True,True
1630,True,True,True
1631,True,True,True
1632,True,True,True
1633,True,True,True
1634,True,False,True
1635,True,True,True
1636,False,True,False
1637,True,False,True
1638,False,False,True
1639,False,True,False
1640,True,True,True
1641,False,True,True
1642,True,False,True
1643,True,False,True
1644,False,False,True
1645,True,True,False
1646,True,True,True
1647,True,False,True
1648,True,False,True
1649,False,True,True
1650,True,True,True
1651,False,True,True
1652,False,False,True
1653,False,True,False
1654,True,True,True
1655,True,True,True
1656,False,True,True
1657,True,False,True
1658,False,True,False
1659,False,True,True
1660,False,True,False
1661,False,False,True
1662,False,True,True
